CATEGORY,COURSE TITLE,COURSE CODE,R1 2020,2020 R1 Random,R2 2020,2020 R2 Random,EOS,EOS Random *,EOS Mid-point,Course Level,HEI,2020 Interview,avp,v
Arts,Ancient History and Archaeology/Religion,342.0,0.0,,0.0,342,,368,8,Trinity College Dublin,0.0,,,TR
Arts,Classical Civilisation/English Literature,498.0,1.0,496.0,0.0,496,,523,8,Trinity College Dublin,0.0,,,TR
Arts,Classical Civilisation/History of Art and Architecture,335.0,0.0,,0.0,335,,466,8,Trinity College Dublin,0.0,,,TR
Arts,Classical Civilisation/Modern Language,335.0,0.0,,0.0,335,,536,8,Trinity College Dublin,0.0,,,TR
Arts,Classical Civilisation/Philosophy,499.0,0.0,,0.0,479,,518,8,Trinity College Dublin,0.0,,,TR
Arts,Economics/Geography,534.0,0.0,,0.0,534,,552,8,Trinity College Dublin,0.0,,,TR
Arts,Economics/History,534.0,0.0,,0.0,534,,566,8,Trinity College Dublin,0.0,,,TR
Arts,Economics/Mathematics,566.0,1.0,,0.0,566,1.0,601,8,Trinity College Dublin,0.0,,,TR
Arts,Economics/Modern Language,534.0,0.0,,0.0,534,,578,8,Trinity College Dublin,0.0,,,TR
Arts,Economics/Philosophy,534.0,0.0,,0.0,534,,576,8,Trinity College Dublin,0.0,,,TR
Arts,Economics/Sociology,534.0,0.0,,0.0,534,,541,8,Trinity College Dublin,0.0,,,TR
Interdisciplinary programmes and qualifications involving arts and humanities,Classical Languages/English Literature,498.0,1.0,,0.0,498,1.0,533,8,Trinity College Dublin,0.0,,,TR
Interdisciplinary programmes and qualifications involving arts and humanities,Classical Languages/History of Art and Architecture,349.0,0.0,,0.0,349,,444,8,Trinity College Dublin,0.0,,,TR
Interdisciplinary programmes and qualifications involving arts and humanities,"Classical Languages/Middle Eastern,Jewish and Islamic Civilisations",349.0,0.0,,0.0,349,,566,8,Trinity College Dublin,0.0,,,TR
Arts,Classical Languages/Modern Language,349.0,0.0,,0.0,349,,349,8,Trinity College Dublin,0.0,,,TR
Arts,English Literature/History,529.0,0.0,,0.0,529,,552,8,Trinity College Dublin,0.0,,,TR
Arts,English Literature/History of Art and Architecture,498.0,1.0,497.0,0.0,497,,533,8,Trinity College Dublin,0.0,,,TR
Arts,English Literature/Philosophy,499.0,0.0,,0.0,495,,532,8,Trinity College Dublin,0.0,,,TR
Arts,English Literature/Sociology,498.0,1.0,,0.0,498,1.0,519,8,Trinity College Dublin,0.0,,,TR
Arts,English Literature/Drama Studies,498.0,0.0,,0.0,#476,,530,8,Trinity College Dublin,1.0,,,TR
Arts,English Literature/Modern Language,498.0,1.0,495.0,0.0,489,1.0,543,8,Trinity College Dublin,0.0,,,TR
Arts,Film/Drama Studies,521.0,1.0,,0.0,#521,1.0,557,8,Trinity College Dublin,1.0,,,TR
Arts,Film/English Literature,521.0,1.0,,0.0,521,1.0,541,8,Trinity College Dublin,0.0,,,TR
Arts,Film/Music,521.0,1.0,,0.0,521,1.0,555,8,Trinity College Dublin,1.0,,,TR
Arts,Geography/History,529.0,0.0,,0.0,529,,555,8,Trinity College Dublin,0.0,,,TR
Arts,Drama Studies/Modern Language,473.0,0.0,,0.0,#473,,551,8,Trinity College Dublin,1.0,,,TR
Arts,Film/Modern Language,521.0,1.0,,0.0,521,1.0,544,8,Trinity College Dublin,0.0,,,TR
Arts,Film/History,529.0,0.0,,0.0,529,,625,8,Trinity College Dublin,0.0,,,TR
Arts,Geography/Modern Language,352.0,0.0,,0.0,352,,440,8,Trinity College Dublin,0.0,,,TR
Arts,Geography/Sociology,498.0,1.0,496.0,0.0,496,,520,8,Trinity College Dublin,0.0,,,TR
Arts,History/History of Art and Architecture,529.0,0.0,,0.0,529,,532,8,Trinity College Dublin,0.0,,,TR
Arts,History/Modern Language,529.0,0.0,,0.0,529,,554,8,Trinity College Dublin,0.0,,,TR
Arts,History/Philosophy,529.0,0.0,,0.0,529,,543,8,Trinity College Dublin,0.0,,,TR
Arts,History/Sociology,529.0,0.0,,0.0,529,,534,8,Trinity College Dublin,0.0,,,TR
Arts,History/Religion,529.0,0.0,,0.0,529,,534,8,Trinity College Dublin,0.0,,,TR
Arts,History of Art and Architecture/Modern Language,334.0,0.0,,0.0,334,,454,8,Trinity College Dublin,0.0,,,TR
Arts,History of Art and Architecture/Philosophy,499.0,0.0,,0.0,485,,555,8,Trinity College Dublin,0.0,,,TR
Arts,"Middle Eastern,Jewish and Islamic Civ./Ancient History and Archaeology",337.0,0.0,,0.0,337,,473,8,Trinity College Dublin,0.0,,,TR
Arts,"Middle Eastern,Jewish and Islamic Civilisations/Classical Civilisation",335.0,0.0,,0.0,335,,543,8,Trinity College Dublin,0.0,,,TR
Arts,"Middle Eastern,Jewish and Islamic Civilisations/History",529.0,0.0,,0.0,529,,555,8,Trinity College Dublin,0.0,,,TR
Arts,"Middle Eastern,Jewish and Islamic Civilisations/Modern Language",335.0,0.0,,0.0,335,,451,8,Trinity College Dublin,0.0,,,TR
Arts,"Middle Eastern,Jewish and Islamic Civilisations/Music",,0.0,,0.0,,,,8,Trinity College Dublin,1.0,,,TR
Arts,"Middle Eastern,Jewish and Islamic Civilisations/Religion",342.0,0.0,,0.0,342,,,8,Trinity College Dublin,0.0,,,TR
Arts,Mathematics/Modern Language,566.0,1.0,,0.0,566,1.0,625,8,Trinity College Dublin,0.0,,,TR
Arts,Mathematics/Music,566.0,1.0,,0.0,566,1.0,,8,Trinity College Dublin,1.0,,,TR
Arts,Mathematics/Philosophy,566.0,1.0,,0.0,566,1.0,589,8,Trinity College Dublin,0.0,,,TR
Arts,Music/Philosophy,499.0,0.0,,0.0,499,,,8,Trinity College Dublin,1.0,,,TR
Arts,Music/Drama Studies,473.0,0.0,,0.0,#473,,487,8,Trinity College Dublin,1.0,,,TR
Arts,Music/Modern Language,388.0,0.0,,0.0,388,,455,8,Trinity College Dublin,1.0,,,TR
Arts,Music/Religion,388.0,0.0,,0.0,388,,440,8,Trinity College Dublin,1.0,,,TR
Arts,Philosophy/Modern Language,499.0,0.0,,0.0,499,,613,8,Trinity College Dublin,0.0,,,TR
Arts,Philosophy/Sociology,499.0,0.0,,0.0,499,,531,8,Trinity College Dublin,0.0,,,TR
Arts,Religion/Classical Civilisation,342.0,0.0,,0.0,342,,591,8,Trinity College Dublin,0.0,,,TR
Arts,Religion/English Literature,498.0,1.0,,0.0,498,1.0,565,8,Trinity College Dublin,0.0,,,TR
Arts,Religion/History of Art and Architecture,342.0,0.0,,0.0,342,,452,8,Trinity College Dublin,0.0,,,TR
Arts,Religion/Modern Language,,0.0,,0.0,,,,8,Trinity College Dublin,0.0,,,TR
Arts,French/Modern Language,403.0,0.0,,0.0,403,,478,8,Trinity College Dublin,0.0,,,TR
Arts,German/Modern Language,389.0,0.0,,0.0,389,,465,8,Trinity College Dublin,0.0,,,TR
Arts,Irish/Modern Language,368.0,0.0,,0.0,368,,473,8,Trinity College Dublin,0.0,,,TR
Arts,Italian/Modern Language,381.0,0.0,,0.0,381,,466,8,Trinity College Dublin,0.0,,,TR
Arts,Russian/Modern Language,332.0,0.0,,0.0,332,,494,8,Trinity College Dublin,0.0,,,TR
Arts,Spanish/Modern Language,336.0,0.0,,0.0,336,,488,8,Trinity College Dublin,0.0,,,TR
Arts,Sociology/Drama Studies,498.0,0.0,,0.0,#498,,543,8,Trinity College Dublin,1.0,,,TR
Arts,Sociology/Modern Language,498.0,0.0,495.0,0.0,495,,510,8,Trinity College Dublin,0.0,,,TR
Health,Dental Nursing,436.0,0.0,419.0,0.0,367,,455,7,Trinity College Dublin,0.0,,,TR
Health,Dental Hygiene,543.0,0.0,,0.0,#498,,532,7,Trinity College Dublin,1.0,,,TR
Health,Dental Technology,531.0,0.0,,0.0,#359,,456,7,Trinity College Dublin,1.0,,,TR
Health,Children`s and General Nursing (Integrated),511.0,0.0,510.0,0.0,499,1.0,521,8,Trinity College Dublin,0.0,,,TR
Health,Midwifery,478.0,0.0,477.0,1.0,473,1.0,508,8,Trinity College Dublin,0.0,,,TR
Engineering and engineering trades,Electronic Engineering,232.0,0.0,,0.0,230,,326,6,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Computer Engineering,223.0,0.0,,0.0,223,,330,6,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Mechanical Engineering,197.0,0.0,197.0,0.0,197,,299,6,Technological University Dublin,0.0,avp,,TU
Personal services,Bar and Restaurant Management,223.0,0.0,,0.0,223,,356,6,Technological University Dublin,0.0,,,TU
Personal services,Culinary Arts,153.0,0.0,,0.0,153,,244,6,Technological University Dublin,0.0,avp,,TU
Personal services,Culinary Arts (Professional Cookery Practice),236.0,0.0,,0.0,236,,383,6,Technological University Dublin,0.0,,,TU
Personal services,Food Management and Entrepreneurship,223.0,0.0,,0.0,223,,456,6,Technological University Dublin,0.0,,,TU
Manufacturing and processing,Food Science and Management,241.0,0.0,,0.0,243,,390,6,Technological University Dublin,0.0,,,TU
Biological and related sciences,Applied Biology,205.0,0.0,196.0,0.0,196,,359,6,Technological University Dublin,0.0,avp,,TU
Information and Communication Technologies (ICTs),Computing,194.0,0.0,,0.0,194,,265,6,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computing (Information Technology),245.0,0.0,,0.0,245,,357,6,Technological University Dublin,0.0,,,TU
Health,Pharmacy Technician Studies,321.0,0.0,,0.0,321,,420,6,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computing (Networking Technologies) Learn and Work,410.0,0.0,335.0,0.0,335,,459,6,Technological University Dublin,1.0,avp,,TU
Business and administration,Business,226.0,0.0,,0.0,228,,403,6,Technological University Dublin,0.0,,,TU
Business and administration,Business (Common entry),180.0,0.0,179.0,0.0,179,,274,6,Technological University Dublin,0.0,avp,,TU
Business and administration,Business Management,300.0,0.0,,0.0,300,,451,6,Technological University Dublin,0.0,,,TU
Business and administration,Business Studies,300.0,0.0,,0.0,306,,451,6,Technological University Dublin,0.0,,,TU
Business and administration,Marketing,301.0,0.0,,0.0,301,,412,6,Technological University Dublin,0.0,,,TU
Business and administration,Retail Management and Marketing,290.0,0.0,,0.0,290,,377,6,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Automation Engineering,260.0,0.0,,0.0,261,,368,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Biomedical Design,232.0,0.0,232.0,0.0,232,,351,7,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Building Engineering,260.0,0.0,,0.0,260,,359,7,Technological University Dublin,0.0,,,TU
Architecture and construction,Civil Engineering,262.0,0.0,,0.0,262,,361,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Electrical and Control Engineering,243.0,0.0,,0.0,243,,339,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Electrical Services Engineering,244.0,0.0,,0.0,244,,307,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Electronic Engineering,224.0,0.0,224.0,0.0,224,,361,7,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Engineering (Common Entry with Award options),225.0,0.0,,0.0,225,,360,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Engineering (General Entry),370.0,0.0,,0.0,370,,487,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Engineering Reliability Management,244.0,0.0,,0.0,244,,305,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Mechatronic Engineering,223.0,0.0,,0.0,223,,372,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Sustainable Energy and Environmental Engineering,180.0,0.0,180.0,0.0,180,,332,7,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Computer Engineering,221.0,0.0,,0.0,221,,322,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Electronics and Communications Engineering,264.0,0.0,,0.0,264,,392,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Engineering Software,181.0,0.0,181.0,0.0,181,,391,7,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Networking Technology,241.0,0.0,,0.0,241,,386,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Mechanical Engineering,300.0,0.0,,0.0,300,,367,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Mechanical Engineering,198.0,0.0,198.0,0.0,198,,338,7,Technological University Dublin,0.0,avp,,TU
Manufacturing and processing,"Design,Technology and Innovation",228.0,0.0,,0.0,228,,363,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Automotive Management and Technology,232.0,0.0,,0.0,232,,338,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Aviation Technology,350.0,0.0,,0.0,352,,434,7,Technological University Dublin,0.0,,,TU
Manufacturing and processing,Process Instrumentation and Automation Learn and Work,292.0,0.0,292.0,0.0,401,,499,7,Technological University Dublin,1.0,avp,v,TU
Business and administration,"Auctioneering, Valuation and Estate Agency",290.0,0.0,,0.0,290,,372,7,Technological University Dublin,0.0,,,TU
Manufacturing and processing,Timber Product Technology,253.0,0.0,198.0,0.0,198,,372,7,Technological University Dublin,0.0,avp,,TU
Personal services,Sports Management and Coaching,270.0,0.0,,0.0,270,,347,7,Technological University Dublin,0.0,,,TU
Biological and related sciences,Sports Science and Health,410.0,0.0,391.0,0.0,391,,455,7,Technological University Dublin,0.0,,,TU
Personal services,Baking and Pastry Arts Management,234.0,0.0,,0.0,238,,412,7,Technological University Dublin,0.0,,,TU
Personal services,Culinary Arts,155.0,0.0,155.0,0.0,155,,319,7,Technological University Dublin,0.0,avp,,TU
Personal services,Hospitality Management,245.0,0.0,,0.0,245,,357,7,Technological University Dublin,0.0,,,TU
Personal services,International Hospitality and Tourism Management,170.0,0.0,170.0,0.0,170,,313,7,Technological University Dublin,0.0,avp,,TU
Personal services,Tourism Management,242.0,0.0,,0.0,242,,369,7,Technological University Dublin,0.0,,,TU
Biological and related sciences,Biosciences,407.0,0.0,,0.0,407,,509,7,Technological University Dublin,0.0,,,TU
Biological and related sciences,DNA and Forensic Analysis,390.0,0.0,,0.0,390,,465,7,Technological University Dublin,0.0,,,TU
Physical sciences,Industrial and Environmental Physics,270.0,0.0,,0.0,270,,487,7,Technological University Dublin,0.0,,,TU
Physical sciences,Science (General Entry),361.0,0.0,,0.0,361,,498,7,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computing,200.0,0.0,195.0,0.0,195,,357,7,Technological University Dublin,0.0,avp,,TU
Information and Communication Technologies (ICTs),Computing (Information Technology),225.0,0.0,,0.0,225,,352,7,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Digital Forensics and Cyber Security,220.0,0.0,,0.0,220,,337,7,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Information Technology Management,211.0,0.0,,0.0,211,,330,7,Technological University Dublin,0.0,,,TU
Biological and related sciences,Bioanalysis,204.0,0.0,204.0,0.0,204,,327,7,Technological University Dublin,0.0,avp,,TU
Health,Ophthalmic Dispensing,302.0,0.0,,0.0,319,,434,7,Technological University Dublin,0.0,,,TU
Physical sciences,Medicinal Chemistry and Pharmaceutical Sciences,364.0,0.0,,0.0,364,,510,7,Technological University Dublin,0.0,,,TU
Biological and related sciences,Pharmaceutical Science,382.0,0.0,349.0,0.0,349,,429,7,Technological University Dublin,0.0,,,TU
Business and administration,Business,224.0,0.0,,0.0,224,,392,7,Technological University Dublin,0.0,,,TU
Business and administration,Business (Common Entry with Award options),,0.0,227.0,0.0,AQA,,317,7,Technological University Dublin,0.0,avp,,TU
Business and administration,Management,195.0,0.0,209.0,0.0,195,,327,7,Technological University Dublin,0.0,avp,,TU
Business and administration,Accounting and Finance,260.0,0.0,,0.0,260,,465,7,Technological University Dublin,0.0,,,TU
Business and administration,Accounting and Finance,182.0,0.0,175.0,0.0,175,,337,7,Technological University Dublin,0.0,avp,,TU
Business and administration,Business and Information Technology,244.0,0.0,,0.0,244,,352,7,Technological University Dublin,0.0,,,TU
Business and administration,International Business,224.0,0.0,,0.0,226,,423,7,Technological University Dublin,0.0,,,TU
Business and administration,International Business,180.0,0.0,180.0,0.0,180,,368,7,Technological University Dublin,0.0,avp,,TU
Business and administration,Advertising and Marketing Communications,179.0,0.0,179.0,0.0,179,,366,7,Technological University Dublin,0.0,avp,,TU
Business and administration,Digital Marketing,220.0,0.0,,0.0,220,,326,7,Technological University Dublin,0.0,,,TU
Business and administration,Digital Marketing,179.0,0.0,179.0,0.0,179,,287,7,Technological University Dublin,0.0,avp,,TU
Business and administration,Marketing,189.0,0.0,189.0,0.0,189,,360,7,Technological University Dublin,0.0,avp,,TU
Welfare,Applied Social Studies in Social Care,320.0,0.0,,0.0,320,,378,7,Technological University Dublin,0.0,,,TU
Social and behavioural sciences,Community and Youth Development,101.0,0.0,250.0,0.0,101,,288,7,Technological University Dublin,0.0,avp,,TU
Welfare,Early Childhood Care and Education,220.0,0.0,,0.0,220,,386,7,Technological University Dublin,0.0,,,TU
Welfare,Early Childhood Care and Education,390.0,0.0,250.0,0.0,230,,376,7,Technological University Dublin,0.0,,,TU
Arts,Visual Merchandising and Display,481.0,0.0,,0.0,481,,763,7,Technological University Dublin,1.0,,,TU
Arts,Creative Digital Media,225.0,0.0,,0.0,225,,383,7,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Biomedical Design,235.0,0.0,,0.0,235,,381,8,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Electrical Services and Energy Management,317.0,0.0,300.0,0.0,300,,352,8,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Electronic Engineering,243.0,0.0,243.0,0.0,243,,337,8,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Engineering (Common Entry with Award options),271.0,0.0,,0.0,271,,338,8,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Engineering (General Entry),402.0,0.0,,0.0,402,,466,8,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Sustainable Energy Engineering,262.0,0.0,,0.0,262,,318,8,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Computer Engineering in Mobile Systems,276.0,0.0,,0.0,276,,305,8,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Engineering Software,260.0,0.0,260.0,0.0,260,,339,8,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Mechanical Engineering,235.0,0.0,,0.0,235,,347,8,Technological University Dublin,0.0,avp,,TU
Engineering and engineering trades,Mechatronic Engineering,270.0,0.0,,0.0,271,,312,8,Technological University Dublin,0.0,,,TU
Arts,Product Design,411.0,0.0,,0.0,411,,444,8,Technological University Dublin,0.0,,,TU
Manufacturing and processing,"Design,Technology and Innovation",270.0,0.0,,0.0,270,,350,8,Technological University Dublin,0.0,,,TU
Engineering and engineering trades,Automation Engineering,218.0,0.0,218.0,0.0,218,,339,8,Technological University Dublin,0.0,avp,,TU
Transport services,Transport Operations and Technology,285.0,0.0,251.0,0.0,251,,372,8,Technological University Dublin,0.0,avp,,TU
Architecture and construction,Architectural Technology,410.0,0.0,,0.0,410,,444,8,Technological University Dublin,0.0,,,TU
Architecture and construction,Architecture (Suitability Test and Interview),622.0,0.0,,0.0,622,,658,8,Technological University Dublin,1.0,,,TU
Architecture and construction,Construction Management,367.0,0.0,,0.0,367,,404,8,Technological University Dublin,0.0,,,TU
Architecture and construction,Geographic Science,288.0,0.0,,0.0,288,,357,8,Technological University Dublin,0.0,,,TU
Architecture and construction,Planning and Environmental Management,313.0,0.0,,0.0,313,,349,8,Technological University Dublin,0.0,,,TU
Architecture and construction,Property Economics (Valuation Surveying),401.0,0.0,,0.0,401,,433,8,Technological University Dublin,0.0,,,TU
Architecture and construction,Quantity Surveying and Construction Economics,385.0,0.0,,0.0,385,,418,8,Technological University Dublin,0.0,,,TU
Environment,Analytical Chemistry (Environmental Forensic and Pharmaceutical),349.0,0.0,,0.0,349,,419,8,Technological University Dublin,0.0,,,TU
Physical sciences,Chemical Sciences with Medicinal Chemistry,476.0,0.0,,0.0,476,,498,8,Technological University Dublin,0.0,,,TU
Biological and related sciences,Science (General Entry),476.0,0.0,,0.0,476,,495,8,Technological University Dublin,0.0,,,TU
Physical sciences,Science with Nanotechnology,331.0,0.0,319.0,0.0,319,,368,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computer Science,476.0,0.0,,0.0,476,,487,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computer Science (Infrastructure),391.0,0.0,,0.0,391,,419,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computer Science (International),377.0,0.0,,0.0,377,,424,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computing,217.0,0.0,234.0,0.0,217,,308,8,Technological University Dublin,0.0,avp,,TU
Information and Communication Technologies (ICTs),Computing (Information Technology),260.0,0.0,,0.0,260,,329,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computing with Language (French/German/Spanish),308.0,0.0,308.0,0.0,308,,348,8,Technological University Dublin,0.0,avp,,TU
Information and Communication Technologies (ICTs),Computing with Data Analytics,226.0,0.0,226.0,0.0,226,,288,8,Technological University Dublin,0.0,avp,,TU
Information and Communication Technologies (ICTs),Digital Forensics and Cyber Security,280.0,0.0,,0.0,280,,338,8,Technological University Dublin,0.0,,,TU
Biological and related sciences,DNA and Forensic Analysis,400.0,0.0,390.0,0.0,390,,429,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Computing with IT Management,226.0,0.0,,0.0,226,,331,8,Technological University Dublin,0.0,,,TU
Health,Biomedical and Molecular Diagnostics,487.0,0.0,,0.0,487,,498,8,Technological University Dublin,0.0,,,TU
Health,Biomedical Science,524.0,0.0,,0.0,524,,542,8,Technological University Dublin,0.0,,,TU
Health,Clinical Measurement Science,510.0,0.0,,0.0,510,,520,8,Technological University Dublin,0.0,,,TU
Hygiene and occupational health services,Environmental Health,336.0,0.0,,0.0,336,,375,8,Technological University Dublin,0.0,,,TU
Health,Human Nutrition and Dietetics,578.0,0.0,,0.0,578,,589,8,Technological University Dublin,0.0,,,TU
Health,Optometry,509.0,0.0,,0.0,509,,530,8,Technological University Dublin,0.0,,,TU
Biological and related sciences,Public Health Nutrition,491.0,0.0,,0.0,491,,512,8,Technological University Dublin,0.0,,,TU
Mathematics and statistics,Industrial Mathematics,250.0,0.0,250.0,0.0,250,,392,8,Technological University Dublin,0.0,avp,,TU
Mathematics and statistics,Mathematical Sciences,341.0,0.0,,0.0,343,,407,8,Technological University Dublin,0.0,,,TU
Biological and related sciences,Pharmaceutical Healthcare,400.0,0.0,,0.0,400,,440,8,Technological University Dublin,0.0,,,TU
Biological and related sciences,Pharmaceutical Science,377.0,0.0,349.0,0.0,349,,391,8,Technological University Dublin,0.0,,,TU
Physical sciences,Physics Technology,308.0,0.0,,0.0,308,,373,8,Technological University Dublin,0.0,,,TU
Physical sciences,Physics with Energy and Environment,337.0,0.0,337.0,0.0,331,,444,8,Technological University Dublin,0.0,avp,,TU
Health,Physics with Medical Physics and Bioengineering,351.0,0.0,,0.0,351,,403,8,Technological University Dublin,0.0,,,TU
Physical sciences,Physics with Data Science,578.0,0.0,,0.0,,,,8,Technological University Dublin,0.0,,,TU
Manufacturing and processing,Food Innovation,318.0,0.0,,0.0,318,,389,8,Technological University Dublin,0.0,,,TU
Biological and related sciences,Nutraceuticals in Health and Nutrition,397.0,0.0,,0.0,397,,442,8,Technological University Dublin,0.0,,,TU
Business and administration,Business,270.0,0.0,,0.0,270,,307,8,Technological University Dublin,0.0,,,TU
Business and administration,Business (Common Entry with Award options),271.0,0.0,,0.0,271,,359,8,Technological University Dublin,0.0,,,TU
Business and administration,Business and Management,463.0,0.0,,0.0,463,,485,8,Technological University Dublin,0.0,,,TU
Business and administration,Business and Law,462.0,0.0,,0.0,462,,487,8,Technological University Dublin,0.0,,,TU
Social and behavioural sciences,Economics and Finance,465.0,0.0,,0.0,465,,488,8,Technological University Dublin,0.0,,,TU
Business and administration,Human Resource Management,395.0,0.0,,0.0,395,,414,8,Technological University Dublin,0.0,,,TU
Business and administration,Logistics and Supply Chain Management,300.0,0.0,,0.0,300,,387,8,Technological University Dublin,0.0,,,TU
Business and administration,Management,262.0,0.0,253.0,0.0,253,,337,8,Technological University Dublin,0.0,avp,,TU
Business and administration,Accounting and Finance,285.0,0.0,,0.0,285,,326,8,Technological University Dublin,0.0,,,TU
Business and administration,Accounting and Finance,444.0,0.0,,0.0,444,,466,8,Technological University Dublin,0.0,,,TU
Business and administration,Accounting and Finance,209.0,0.0,192.0,0.0,192,,319,8,Technological University Dublin,0.0,avp,,TU
Information and Communication Technologies (ICTs),Business Analytics,330.0,0.0,,0.0,330,,366,8,Technological University Dublin,0.0,,,TU
Business and administration,Business and Information Technology,252.0,0.0,,0.0,252,,299,8,Technological University Dublin,0.0,,,TU
Information and Communication Technologies (ICTs),Business Computing,324.0,0.0,,0.0,324,,366,8,Technological University Dublin,0.0,,,TU
Business and administration,International Business,252.0,0.0,,0.0,252,,302,8,Technological University Dublin,0.0,,,TU
Business and administration,International Business,235.0,0.0,235.0,0.0,235,,337,8,Technological University Dublin,0.0,avp,,TU
Law,Law (LLB ) with a Language,342.0,0.0,,0.0,342,,433,8,Technological University Dublin,0.0,,,TU
Law,Law (LLB),451.0,0.0,,0.0,451,,478,8,Technological University Dublin,0.0,,,TU
Business and administration,Advertising and Marketing Communications,228.0,0.0,226.0,0.0,226,,311,8,Technological University Dublin,0.0,avp,,TU
Business and administration,Digital Marketing,270.0,0.0,,0.0,270,,318,8,Technological University Dublin,0.0,,,TU
Business and administration,Digital Marketing Technologies,212.0,0.0,212.0,0.0,234,,300,8,Technological University Dublin,0.0,avp,v,TU
Business and administration,Marketing,418.0,0.0,,0.0,418,,443,8,Technological University Dublin,0.0,,,TU
Business and administration,Marketing Management,228.0,0.0,276.0,0.0,228,,318,8,Technological University Dublin,0.0,avp,,TU
Business and administration,E-Commerce in Retailing,307.0,0.0,,0.0,307,,380,8,Technological University Dublin,0.0,,,TU
Business and administration,Retail and Services Management,301.0,0.0,,0.0,301,,362,8,Technological University Dublin,0.0,,,TU
Personal services,Sports Management and Coaching,300.0,0.0,,0.0,300,,347,8,Technological University Dublin,0.0,,,TU
Biological and related sciences,Sports Science and Health,410.0,0.0,391.0,0.0,391,,419,8,Technological University Dublin,0.0,,,TU
Personal services,Botanical Cuisine,249.0,0.0,,0.0,249,,257,8,Technological University Dublin,0.0,avp,,TU
Personal services,Culinary Arts,212.0,0.0,212.0,0.0,212,,340,8,Technological University Dublin,0.0,avp,,TU
Personal services,Culinary Entrepreneurship,278.0,0.0,,0.0,279,,357,8,Technological University Dublin,0.0,,,TU
Personal services,Culinary Science,316.0,0.0,,0.0,316,,379,8,Technological University Dublin,0.0,,,TU
Personal services,International Hospitality and Tourism Management,184.0,0.0,184.0,0.0,200,,298,8,Technological University Dublin,0.0,avp,v,TU
Personal services,International Hospitality Management,300.0,0.0,,0.0,306,,368,8,Technological University Dublin,0.0,,,TU
Personal services,Tourism and Digital Marketing,290.0,0.0,,0.0,290,,359,8,Technological University Dublin,0.0,,,TU
Personal services,Event Management,356.0,0.0,,0.0,356,,404,8,Technological University Dublin,0.0,,,TU
Personal services,Sports & Leisure Management,217.0,0.0,317.0,0.0,217,,347,8,Technological University Dublin,0.0,avp,,TU
Arts,Commercial Modern Music,608.0,0.0,608.0,0.0,608,,848,8,Technological University Dublin,1.0,avp,,TU
Arts,Drama (Performance),379.0,0.0,,0.0,379,,500,8,Technological University Dublin,1.0,,,TU
Arts,Music,416.0,0.0,,0.0,416,,535,8,Technological University Dublin,1.0,,,TU
Business and administration,International Business and Languages,356.0,0.0,346.0,0.0,346,,413,8,Technological University Dublin,0.0,,,TU
